8,23
8,2,23
8,6,23
8,7,23
8,30,23
8,45,23
8,47,23
8,49,23
8,41,26,37,30,23
8,17,33,7,25,23
8,41,26,43,13,23
8,20,28,13,27,23
8,17,33,7,27,23
8,41,26,43,27,23
8,20,17,13,27,23
8,17,33,7,38,23
8,41,26,43,29,23
8,20,18,6,25,23
8,17,33,7,45,23
8,41,26,43,38,23
8,20,18,6,29,23
8,17,33,7,47,23
8,41,26,43,47,23
8,20,18,6,45,23
8,17,33,7,49,23
8,33,14,12,6,23
8,17,3,29,21,23
8,33,14,18,10,23
8,33,14,12,25,23
8,17,3,29,25,23
8,33,14,20,49,23
8,33,14,18,6,23
8,33,14,12,30,23
8,33,14,28,2,23
8,33,14,20,5,23
8,33,14,18,21,23
8,33,14,12,38,23
8,33,14,37,26,23
8,33,14,28,7,23
8,33,14,20,25,23
8,33,14,18,29,23
8,33,14,48,0,23
8,33,14,37,6,23
8,33,14,28,13,23
8,33,14,20,26,23
8,33,14,18,30,23
8,33,14,48,6,23
8,33,14,37,13,23
8,33,14,28,26,23
8,33,14,20,30,23
8,33,14,48,47,23
8,33,14,37,27,23
8,33,14,28,38,23
8,31,12,6,25,23
8,33,14,37,30,23
8,22,13,43,7,23
8,31,12,6,29,23
8,28,20,3,7,23
8,22,13,43,26,23
8,31,12,6,45,23
8,28,20,3,13,23
8,22,13,43,27,23
8,28,20,14,0,23
8,28,20,3,29,23
8,22,13,43,29,23
8,28,20,17,6,23
8,28,20,14,2,23
8,28,20,3,45,23
8,22,13,43,38,23
8,28,20,18,21,23
8,28,20,17,0,23
8,28,20,14,25,23
8,28,20,34,13,23
8,28,20,18,6,23
8,28,20,17,13,23
8,28,20,14,29,23
8,28,20,35,45,23
8,28,20,34,10,23
8,28,20,18,10,23
8,28,20,17,25,23
8,28,20,14,47,23
8,28,20,36,0,23
8,28,20,35,2,23
8,28,20,34,47,23
8,28,20,18,29,23
8,28,20,17,26,23
8,28,20,36,13,23
8,28,20,35,7,23
8,28,20,18,30,23
8,28,20,17,27,23
8,28,20,36,26,23
8,28,20,35,10,23
8,22,13,3,49,23
8,28,20,36,27,23
8,28,20,35,29,23
8,22,13,17,27,23
8,22,13,3,7,23
8,49,7,27,45,23
8,22,13,37,30,23
8,22,13,17,0,23
8,22,13,3,29,23
8,49,7,27,47,23
8,22,13,39,47,23
8,22,13,37,6,23
8,22,13,17,6,23
8,22,13,3,45,23
8,22,13,28,2,23
8,22,13,39,5,23
8,22,13,37,26,23
8,22,13,17,25,23
8,22,13,32,49,23
8,22,13,28,7,23
8,22,13,39,25,23
8,22,13,37,27,23
8,22,13,17,26,23
8,22,13,34,47,23
8,22,13,32,5,23
8,22,13,28,26,23
8,22,13,36,26,23
8,22,13,34,10,23
8,22,13,32,7,23
8,22,13,28,38,23
8,22,13,1,38,23
8,22,13,36,0,23
8,22,13,32,10,23
8,22,13,40,26,23
8,22,13,1,45,23
8,22,13,36,27,23
8,22,13,32,38,23
8,22,13,42,5,23
8,22,13,40,38,23
8,22,13,32,45,23
8,22,13,42,45,23
8,47,43,38,49,23
8,48,47,38,5,23
8,46,44,47,0,23
8,41,7,38,47,23
8,48,47,38,7,23
8,46,44,47,7,23
8,41,7,38,49,23
8,48,47,38,49,23
8,46,44,47,21,23
8,31,18,14,2,23
8,31,18,15,10,23
8,46,44,47,26,23
8,31,18,14,25,23
